SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
636157,636159,1,1,16,93,0,109.61538461538463,57,52,29,44,65.9090909090909,270,5.205882352941177,0,50.0,5.8125,England in Australia ODI Series,England,0,0
636157,636159,1,1,17,98,0,107.27272727272728,59,55,32,47,68.08510638297872,270,5.212121212121212,0,66.66666666666666,5.764705882352941,England in Australia ODI Series,England,0,0
636157,636159,1,1,18,106,0,107.14285714285714,60,56,39,52,75.0,270,5.125,0,100.0,5.888888888888889,England in Australia ODI Series,England,0,0
636157,636159,1,1,19,111,0,103.33333333333334,62,60,42,54,77.77777777777779,270,5.129032258064516,0,50.0,5.842105263157895,England in Australia ODI Series,England,0,0
636157,636159,1,1,20,116,0,96.92307692307692,63,65,46,55,83.63636363636363,270,5.133333333333334,0,20.0,5.8,England in Australia ODI Series,England,0,0
636157,636159,1,1,21,122,0,95.65217391304348,66,69,49,57,85.96491228070175,270,5.103448275862069,0,75.0,5.809523809523809,England in Australia ODI Series,England,0,0
636157,636159,1,1,22,128,0,95.65217391304348,66,69,55,63,87.3015873015873,270,5.071428571428571,0,5.103448275862069,5.818181818181818,England in Australia ODI Series,England,0,0
636157,636159,1,1,23,135,0,97.33333333333334,73,75,55,63,87.3015873015873,270,5.0,0,116.66666666666667,5.869565217391305,England in Australia ODI Series,England,0,0
636157,636159,1,1,24,139,0,93.67088607594937,74,79,56,65,86.15384615384616,270,5.038461538461538,0,25.0,5.791666666666667,England in Australia ODI Series,England,0,0
636157,636159,1,1,25,144,0,93.97590361445783,78,83,57,67,85.07462686567165,270,5.04,0,100.0,5.76,England in Australia ODI Series,England,0,0
636157,636159,1,1,26,149,0,93.18181818181817,82,88,58,68,85.29411764705883,270,5.041666666666667,0,80.0,5.730769230769231,England in Australia ODI Series,England,0,0
636157,636159,1,1,27,158,0,92.3913043478261,85,92,64,70,91.42857142857143,270,4.869565217391305,0,75.0,5.851851851851852,England in Australia ODI Series,England,0,0
636157,636159,1,1,28,164,1,91.66666666666666,88,96,64,70,NA,270,4.818181818181818,0,75.0,5.857142857142857,England in Australia ODI Series,England,0,0
