SID,MID,CHASE,WON,OVER,TOTRUNS,TOTWKTS,CSR,RUNS,BALLS,ORUNS,OBALLS,OBCSR,TGT,RRR,OUT,DELTASR,CRR,SERIES_NAME,OPPOSITION,FINISHED,START
361037,361045,1,1,21,101,2,73.52941176470588,25,34,59,67,88.05970149253731,241,4.827586206896552,0,25.0,4.809523809523809,England in India ODI Series,England,0,0
361037,361045,1,1,22,104,2,69.23076923076923,27,39,60,68,88.23529411764706,241,4.892857142857143,0,40.0,4.7272727272727275,England in India ODI Series,England,0,0
361037,361045,1,1,23,104,3,68.29,28,41,60,68,88.23529411764706,241,4.892857142857143,1,50.0,4.521739130434782,England in India ODI Series,England,1,0
361037,361047,1,1,42,263,4,66.66666666666666,2,3,52,50,104.0,271,1.0,0,0,6.261904761904762,England in India ODI Series,England,0,1
361037,361047,1,1,43,267,4,66.66666666666666,4,6,53,53,100.0,271,0.5714285714285714,0,66.66666666666666,6.209302325581396,England in India ODI Series,England,0,0
361037,361047,1,1,44,273,4,80.0,8,10,53,53,100.0,271,-0.3333333333333333,0,100.0,6.204545454545454,England in India ODI Series,England,1,0
386526,386530,1,1,39,186,4,33.33333333333333,1,3,27,36,75.0,247,5.545454545454546,0,0,4.769230769230769,India in Sri Lanka ODI Series,Sri Lanka,0,1
386526,386530,1,1,40,192,4,50.0,3,6,31,39,79.48717948717949,247,5.5,0,66.66666666666666,4.8,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386530,1,1,41,194,4,36.36363636363637,4,11,32,40,80.0,247,5.888888888888889,0,20.0,4.7317073170731705,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386530,1,1,42,201,4,30.76923076923077,4,13,39,44,88.63636363636364,247,5.75,0,0.0,4.785714285714286,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386530,1,1,43,210,4,58.82352941176471,10,17,41,47,87.2340425531915,247,5.285714285714286,0,150.0,4.883720930232558,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386530,1,1,44,214,4,60.0,12,20,43,50,86.0,247,5.5,0,66.66666666666666,4.863636363636363,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386530,1,1,45,219,4,60.86956521739131,14,23,46,53,86.79245283018868,247,5.6,0,66.66666666666666,4.866666666666666,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386530,1,1,46,230,4,76.0,19,25,52,57,91.22807017543859,247,4.25,0,250.0,5.0,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386530,1,1,47,237,4,74.07407407407408,20,27,58,61,95.08196721311475,247,3.3333333333333335,0,50.0,5.042553191489362,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386530,1,1,48,246,4,83.33333333333334,25,30,60,64,93.75,247,0.5,0,166.66666666666669,5.125,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386530,1,1,49,247,4,83.33,25,30,60,64,93.75,247,0.0,0,166.66666666666669,5.040816326530612,India in Sri Lanka ODI Series,Sri Lanka,1,0
386526,386533,0,1,48,314,5,66.66666666666666,2,3,33,28,117.85714285714286,NA,NA,0,0,6.541666666666667,India in Sri Lanka ODI Series,Sri Lanka,0,1
386526,386533,0,1,49,324,5,75.0,3,4,42,33,127.27272727272727,NA,NA,0,100.0,6.612244897959184,India in Sri Lanka ODI Series,Sri Lanka,0,0
386526,386533,0,1,50,332,5,66.66666666666666,4,6,49,37,132.43243243243242,NA,NA,0,50.0,6.64,India in Sri Lanka ODI Series,Sri Lanka,0,0
